shosi_id,kokkai_link,opac_link 
'000008193397',http://iss.ndl.go.jp/books/R100000002-I000008193397-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008193397&adjacent=N&x=0&y=0&con_lng=jpn
'000008216991',http://iss.ndl.go.jp/books/R100000002-I000008216991-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008216991&adjacent=N&x=0&y=0&con_lng=jpn
'000008217044',http://iss.ndl.go.jp/books/R100000002-I000008217044-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008217044&adjacent=N&x=0&y=0&con_lng=jpn
'000008217086',http://iss.ndl.go.jp/books/R100000002-I000008217086-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008217086&adjacent=N&x=0&y=0&con_lng=jpn
'000008217100',http://iss.ndl.go.jp/books/R100000002-I000008217100-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008217100&adjacent=N&x=0&y=0&con_lng=jpn
'000008446594',http://iss.ndl.go.jp/books/R100000002-I000008446594-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008446594&adjacent=N&x=0&y=0&con_lng=jpn
'000008445360',http://iss.ndl.go.jp/books/R100000002-I000008445360-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008445360&adjacent=N&x=0&y=0&con_lng=jpn
'000008446223',http://iss.ndl.go.jp/books/R100000002-I000008446223-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008446223&adjacent=N&x=0&y=0&con_lng=jpn
'000008257633',http://iss.ndl.go.jp/books/R100000002-I000008257633-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008257633&adjacent=N&x=0&y=0&con_lng=jpn
'000008172927',http://iss.ndl.go.jp/books/R100000002-I000008172927-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008172927&adjacent=N&x=0&y=0&con_lng=jpn
'000008172714',http://iss.ndl.go.jp/books/R100000002-I000008172714-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008172714&adjacent=N&x=0&y=0&con_lng=jpn
'000009100531',http://iss.ndl.go.jp/books/R100000002-I000009100531-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000009100531&adjacent=N&x=0&y=0&con_lng=jpn
'000009100479',http://iss.ndl.go.jp/books/R100000002-I000009100479-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000009100479&adjacent=N&x=0&y=0&con_lng=jpn
'000008172812',http://iss.ndl.go.jp/books/R100000002-I000008172812-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008172812&adjacent=N&x=0&y=0&con_lng=jpn
'000008075353',http://iss.ndl.go.jp/books/R100000002-I000008075353-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008075353&adjacent=N&x=0&y=0&con_lng=jpn
'000008172807',http://iss.ndl.go.jp/books/R100000002-I000008172807-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008172807&adjacent=N&x=0&y=0&con_lng=jpn
'000008172839',http://iss.ndl.go.jp/books/R100000002-I000008172839-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008172839&adjacent=N&x=0&y=0&con_lng=jpn
'000008172827',http://iss.ndl.go.jp/books/R100000002-I000008172827-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008172827&adjacent=N&x=0&y=0&con_lng=jpn
'000008323965',http://iss.ndl.go.jp/books/R100000002-I000008323965-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008323965&adjacent=N&x=0&y=0&con_lng=jpn
'000008172851',http://iss.ndl.go.jp/books/R100000002-I000008172851-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008172851&adjacent=N&x=0&y=0&con_lng=jpn
'000008323886',http://iss.ndl.go.jp/books/R100000002-I000008323886-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008323886&adjacent=N&x=0&y=0&con_lng=jpn
'000008323847',http://iss.ndl.go.jp/books/R100000002-I000008323847-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008323847&adjacent=N&x=0&y=0&con_lng=jpn
'000008551948',http://iss.ndl.go.jp/books/R100000002-I000008551948-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008551948&adjacent=N&x=0&y=0&con_lng=jpn
'000008421260',http://iss.ndl.go.jp/books/R100000002-I000008421260-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008421260&adjacent=N&x=0&y=0&con_lng=jpn
'000008120560',http://iss.ndl.go.jp/books/R100000002-I000008120560-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008120560&adjacent=N&x=0&y=0&con_lng=jpn
'000008402072',http://iss.ndl.go.jp/books/R100000002-I000008402072-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008402072&adjacent=N&x=0&y=0&con_lng=jpn
'000008323909',http://iss.ndl.go.jp/books/R100000002-I000008323909-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008323909&adjacent=N&x=0&y=0&con_lng=jpn
'000009100507',http://iss.ndl.go.jp/books/R100000002-I000009100507-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000009100507&adjacent=N&x=0&y=0&con_lng=jpn
'000008173005',http://iss.ndl.go.jp/books/R100000002-I000008173005-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008173005&adjacent=N&x=0&y=0&con_lng=jpn
'000008122663',http://iss.ndl.go.jp/books/R100000002-I000008122663-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008122663&adjacent=N&x=0&y=0&con_lng=jpn
'000008381639',http://iss.ndl.go.jp/books/R100000002-I000008381639-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008381639&adjacent=N&x=0&y=0&con_lng=jpn
'000008297180',http://iss.ndl.go.jp/books/R100000002-I000008297180-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008297180&adjacent=N&x=0&y=0&con_lng=jpn
'000008323895',http://iss.ndl.go.jp/books/R100000002-I000008323895-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008323895&adjacent=N&x=0&y=0&con_lng=jpn
'000008257254',http://iss.ndl.go.jp/books/R100000002-I000008257254-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008257254&adjacent=N&x=0&y=0&con_lng=jpn
'000008172730',http://iss.ndl.go.jp/books/R100000002-I000008172730-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008172730&adjacent=N&x=0&y=0&con_lng=jpn
'000008172824',http://iss.ndl.go.jp/books/R100000002-I000008172824-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008172824&adjacent=N&x=0&y=0&con_lng=jpn
'000008323971',http://iss.ndl.go.jp/books/R100000002-I000008323971-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008323971&adjacent=N&x=0&y=0&con_lng=jpn
'000008551954',http://iss.ndl.go.jp/books/R100000002-I000008551954-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008551954&adjacent=N&x=0&y=0&con_lng=jpn
'000008235458',http://iss.ndl.go.jp/books/R100000002-I000008235458-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008235458&adjacent=N&x=0&y=0&con_lng=jpn
'000009213733',http://iss.ndl.go.jp/books/R100000002-I000009213733-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000009213733&adjacent=N&x=0&y=0&con_lng=jpn
'000008217078',http://iss.ndl.go.jp/books/R100000002-I000008217078-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008217078&adjacent=N&x=0&y=0&con_lng=jpn
'000008424654',http://iss.ndl.go.jp/books/R100000002-I000008424654-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008424654&adjacent=N&x=0&y=0&con_lng=jpn
'000008257624',http://iss.ndl.go.jp/books/R100000002-I000008257624-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008257624&adjacent=N&x=0&y=0&con_lng=jpn
'000008217065',http://iss.ndl.go.jp/books/R100000002-I000008217065-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008217065&adjacent=N&x=0&y=0&con_lng=jpn
'000008446240',http://iss.ndl.go.jp/books/R100000002-I000008446240-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008446240&adjacent=N&x=0&y=0&con_lng=jpn
'000008446258',http://iss.ndl.go.jp/books/R100000002-I000008446258-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008446258&adjacent=N&x=0&y=0&con_lng=jpn
'000008445364',http://iss.ndl.go.jp/books/R100000002-I000008445364-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008445364&adjacent=N&x=0&y=0&con_lng=jpn
'000008217059',http://iss.ndl.go.jp/books/R100000002-I000008217059-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008217059&adjacent=N&x=0&y=0&con_lng=jpn
'000008445368',http://iss.ndl.go.jp/books/R100000002-I000008445368-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008445368&adjacent=N&x=0&y=0&con_lng=jpn
'000008396566',http://iss.ndl.go.jp/books/R100000002-I000008396566-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008396566&adjacent=N&x=0&y=0&con_lng=jpn
'000008358729',http://iss.ndl.go.jp/books/R100000002-I000008358729-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008358729&adjacent=N&x=0&y=0&con_lng=jpn
'000008393136',http://iss.ndl.go.jp/books/R100000002-I000008393136-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008393136&adjacent=N&x=0&y=0&con_lng=jpn
'000008393113',http://iss.ndl.go.jp/books/R100000002-I000008393113-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008393113&adjacent=N&x=0&y=0&con_lng=jpn
'000009100456',http://iss.ndl.go.jp/books/R100000002-I000009100456-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000009100456&adjacent=N&x=0&y=0&con_lng=jpn
'000008318615',http://iss.ndl.go.jp/books/R100000002-I000008318615-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008318615&adjacent=N&x=0&y=0&con_lng=jpn
'000008551925',http://iss.ndl.go.jp/books/R100000002-I000008551925-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008551925&adjacent=N&x=0&y=0&con_lng=jpn
'000008393081',http://iss.ndl.go.jp/books/R100000002-I000008393081-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008393081&adjacent=N&x=0&y=0&con_lng=jpn
'000008358744',http://iss.ndl.go.jp/books/R100000002-I000008358744-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008358744&adjacent=N&x=0&y=0&con_lng=jpn
'000008122883',http://iss.ndl.go.jp/books/R100000002-I000008122883-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008122883&adjacent=N&x=0&y=0&con_lng=jpn
'000008123367',http://iss.ndl.go.jp/books/R100000002-I000008123367-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008123367&adjacent=N&x=0&y=0&con_lng=jpn
'000008172998',http://iss.ndl.go.jp/books/R100000002-I000008172998-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008172998&adjacent=N&x=0&y=0&con_lng=jpn
'000009100285',http://iss.ndl.go.jp/books/R100000002-I000009100285-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000009100285&adjacent=N&x=0&y=0&con_lng=jpn
'000008324005',http://iss.ndl.go.jp/books/R100000002-I000008324005-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008324005&adjacent=N&x=0&y=0&con_lng=jpn
'000008401920',http://iss.ndl.go.jp/books/R100000002-I000008401920-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008401920&adjacent=N&x=0&y=0&con_lng=jpn
'000008401910',http://iss.ndl.go.jp/books/R100000002-I000008401910-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008401910&adjacent=N&x=0&y=0&con_lng=jpn
'000008401915',http://iss.ndl.go.jp/books/R100000002-I000008401915-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008401915&adjacent=N&x=0&y=0&con_lng=jpn
'000008446588',http://iss.ndl.go.jp/books/R100000002-I000008446588-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008446588&adjacent=N&x=0&y=0&con_lng=jpn
'000008446545',http://iss.ndl.go.jp/books/R100000002-I000008446545-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008446545&adjacent=N&x=0&y=0&con_lng=jpn
'000008420603',http://iss.ndl.go.jp/books/R100000002-I000008420603-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008420603&adjacent=N&x=0&y=0&con_lng=jpn
'000009149607',http://iss.ndl.go.jp/books/R100000002-I000009149607-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000009149607&adjacent=N&x=0&y=0&con_lng=jpn
'000009125590',http://iss.ndl.go.jp/books/R100000002-I000009125590-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000009125590&adjacent=N&x=0&y=0&con_lng=jpn
'000008582124',http://iss.ndl.go.jp/books/R100000002-I000008582124-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008582124&adjacent=N&x=0&y=0&con_lng=jpn
'000009213617',http://iss.ndl.go.jp/books/R100000002-I000009213617-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000009213617&adjacent=N&x=0&y=0&con_lng=jpn
'000009084620',http://iss.ndl.go.jp/books/R100000002-I000009084620-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000009084620&adjacent=N&x=0&y=0&con_lng=jpn
'000009243306',http://iss.ndl.go.jp/books/R100000002-I000009243306-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000009243306&adjacent=N&x=0&y=0&con_lng=jpn
'000009125582',http://iss.ndl.go.jp/books/R100000002-I000009125582-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000009125582&adjacent=N&x=0&y=0&con_lng=jpn
'000009119926',http://iss.ndl.go.jp/books/R100000002-I000009119926-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000009119926&adjacent=N&x=0&y=0&con_lng=jpn
'000008442463',http://iss.ndl.go.jp/books/R100000002-I000008442463-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008442463&adjacent=N&x=0&y=0&con_lng=jpn
'000008832845',http://iss.ndl.go.jp/books/R100000002-I000008832845-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008832845&adjacent=N&x=0&y=0&con_lng=jpn
'000008442446',http://iss.ndl.go.jp/books/R100000002-I000008442446-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008442446&adjacent=N&x=0&y=0&con_lng=jpn
'000008833080',http://iss.ndl.go.jp/books/R100000002-I000008833080-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008833080&adjacent=N&x=0&y=0&con_lng=jpn
'000008442467',http://iss.ndl.go.jp/books/R100000002-I000008442467-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008442467&adjacent=N&x=0&y=0&con_lng=jpn
'000009202255',http://iss.ndl.go.jp/books/R100000002-I000009202255-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000009202255&adjacent=N&x=0&y=0&con_lng=jpn
'000009359581',http://iss.ndl.go.jp/books/R100000002-I000009359581-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000009359581&adjacent=N&x=0&y=0&con_lng=jpn
'000009202404',http://iss.ndl.go.jp/books/R100000002-I000009202404-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000009202404&adjacent=N&x=0&y=0&con_lng=jpn
'000009202252',http://iss.ndl.go.jp/books/R100000002-I000009202252-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000009202252&adjacent=N&x=0&y=0&con_lng=jpn
'000009202408',http://iss.ndl.go.jp/books/R100000002-I000009202408-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000009202408&adjacent=N&x=0&y=0&con_lng=jpn
'000008471172',http://iss.ndl.go.jp/books/R100000002-I000008471172-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008471172&adjacent=N&x=0&y=0&con_lng=jpn
'000009125572',http://iss.ndl.go.jp/books/R100000002-I000009125572-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000009125572&adjacent=N&x=0&y=0&con_lng=jpn
'000009122017',http://iss.ndl.go.jp/books/R100000002-I000009122017-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000009122017&adjacent=N&x=0&y=0&con_lng=jpn
'000008833059',http://iss.ndl.go.jp/books/R100000002-I000008833059-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008833059&adjacent=N&x=0&y=0&con_lng=jpn
'000008446582',http://iss.ndl.go.jp/books/R100000002-I000008446582-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008446582&adjacent=N&x=0&y=0&con_lng=jpn
'000008509790',http://iss.ndl.go.jp/books/R100000002-I000008509790-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008509790&adjacent=N&x=0&y=0&con_lng=jpn
'000008833055',http://iss.ndl.go.jp/books/R100000002-I000008833055-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008833055&adjacent=N&x=0&y=0&con_lng=jpn
'000008833051',http://iss.ndl.go.jp/books/R100000002-I000008833051-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008833051&adjacent=N&x=0&y=0&con_lng=jpn
'000008832864',http://iss.ndl.go.jp/books/R100000002-I000008832864-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008832864&adjacent=N&x=0&y=0&con_lng=jpn
'000009149646',http://iss.ndl.go.jp/books/R100000002-I000009149646-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000009149646&adjacent=N&x=0&y=0&con_lng=jpn
'000009149636',http://iss.ndl.go.jp/books/R100000002-I000009149636-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000009149636&adjacent=N&x=0&y=0&con_lng=jpn
'000008832868',http://iss.ndl.go.jp/books/R100000002-I000008832868-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008832868&adjacent=N&x=0&y=0&con_lng=jpn
'000009202254',http://iss.ndl.go.jp/books/R100000002-I000009202254-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000009202254&adjacent=N&x=0&y=0&con_lng=jpn
'000008832851',http://iss.ndl.go.jp/books/R100000002-I000008832851-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008832851&adjacent=N&x=0&y=0&con_lng=jpn
'000008505570',http://iss.ndl.go.jp/books/R100000002-I000008505570-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008505570&adjacent=N&x=0&y=0&con_lng=jpn
'000009203343',http://iss.ndl.go.jp/books/R100000002-I000009203343-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000009203343&adjacent=N&x=0&y=0&con_lng=jpn
'000008471085',http://iss.ndl.go.jp/books/R100000002-I000008471085-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008471085&adjacent=N&x=0&y=0&con_lng=jpn
'000008446564',http://iss.ndl.go.jp/books/R100000002-I000008446564-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008446564&adjacent=N&x=0&y=0&con_lng=jpn
'000009213639',http://iss.ndl.go.jp/books/R100000002-I000009213639-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000009213639&adjacent=N&x=0&y=0&con_lng=jpn
'024420934',http://iss.ndl.go.jp/books/R100000002-I024420934-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+024420934&adjacent=N&x=0&y=0&con_lng=jpn
'000008904435',http://iss.ndl.go.jp/books/R100000002-I000008904435-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000008904435&adjacent=N&x=0&y=0&con_lng=jpn
'000009182290',http://iss.ndl.go.jp/books/R100000002-I000009182290-00,https://ndlopac.ndl.go.jp/pds?func=sso&url=https://ndlopac.ndl.go.jp/F?func=find-c&ccl_term=001+%3D+000009182290&adjacent=N&x=0&y=0&con_lng=jpn
